"CNTSCHID" "PV1MATH" "PV1READ" "PV1SCIE" "ESCS" "TMINS" "Region"
"16333" 82600091 535.377 493.396 496.646 -0.636 1500 82611
"16334" 82600091 537.735 575.78 513.696 -0.534 1500 82611
"16335" 82600091 654.366 594.388 598.819 -1.072 1375 82611
"16336" 82600091 382.213 318.06 347.156 -0.7874 1500 82611
"16337" 82600091 368.396 418.302 424.105 0.1582 NA 82611
"16338" 82600091 408.38 444.84 450.178 0.54 1500 82611
"16339" 82600091 469.66 471.566 410.824 0.9354 1500 82611
"16340" 82600091 478.384 475.627 407.9 0.1343 1500 82611
"16341" 82600091 562.548 512.296 507.385 1.38 1500 82611
"16342" 82600091 552.349 433.11 524.217 -1.1544 1375 82611
"16343" 82600091 602.32 664.064 625.801 -0.3811 1375 82611
"16344" 82600091 511.28 509.777 559.196 0.7304 2750 82611
"16345" 82600091 512.873 569.388 564.642 -0.9095 1500 82611
"16346" 82600091 555.848 621.463 618.436 -0.9181 1500 82611
"16347" 82600091 615.383 670.238 709.235 -0.0358 1500 82611
"16348" 82600091 252.899 366.633 427.54 -1.9853 1500 82611
"16349" 82600091 483.985 471.359 424.988 -0.4085 1500 82611
"16350" 82600091 448.929 548.558 502.821 -1.2316 2100 82611
"16351" 82600091 426.582 398.874 370.031 0.6802 NA 82611
"16352" 82600091 402.902 363.845 415.439 -0.3338 NA 82611
"16353" 82600091 511.762 525.026 548.897 0.5622 1500 82611
"16354" 82600091 495.465 576.14 543.536 -0.6174 1500 82611
"16355" 82600091 557.987 473.437 460.291 -1.1415 1500 82611
"16356" 82600091 598.73 676.519 651.071 0.203 1500 82611
"16357" 82600091 540.8 571.857 494.161 -1.4335 1500 82611
"16358" 82600091 472.197 387.108 397.717 0.3669 NA 82611
"16359" 82600091 457.328 527.48 501.575 -0.3866 NA 82611
"16360" 82600091 533.974 589.138 561.672 -1.1603 1500 82611
"16361" 82600091 462.208 514.281 554.33 -1.5329 1575 82611
"16362" 82600092 446.548 347.389 380.494 -1.0045 2640 82612
"16363" 82600092 444.956 375.136 474.367 -1.6904 1920 82612
"16364" 82600092 476.431 458.889 471.695 -0.211 2400 82612
"16365" 82600092 527.65 575.738 586.228 1.2427 1800 82612
"16366" 82600092 522.485 512.943 535.237 0.5123 1560 82612
"16367" 82600092 517.352 569.962 506.902 0.5742 NA 82612
"16368" 82600092 489.125 468.468 512.872 -0.5833 2025 82612
"16369" 82600092 536.655 526.341 555.973 0.7889 1600 82612
"16370" 82600092 371.383 294.628 344.224 0.4035 NA 82612
"16371" 82600092 581.498 581.599 563.564 0.1517 1600 82612
"16372" 82600092 394.764 475.311 495.444 -1.3335 NA 82612
"16373" 82600092 506.105 513.448 497.883 -1.0473 1400 82612
"16374" 82600092 509.634 515.267 454.563 0.8908 NA 82612
"16375" 82600092 512.863 529.993 541.711 -0.5689 1600 82612
"16376" 82600092 346.602 387.386 442.853 -0.5723 1800 82612
"16377" 82600092 491.292 488.791 527.267 -0.5759 1600 82612
"16378" 82600092 506.275 551.131 545.311 1.5205 1800 82612
"16379" 82600092 523.289 473.933 521.66 0.9126 960 82612
"16380" 82600092 387.572 420.275 446.992 1.0524 NA 82612
"16381" 82600092 423.626 371.791 397.341 -0.1018 NA 82612
"16382" 82600092 505.307 545.442 533.404 -0.4182 1600 82612
"16383" 82600092 417.581 525.198 467.577 0.2203 NA 82612
"16384" 82600092 330.327 260.146 260.576 -0.8331 910 82612
"16385" 82600092 630.193 663.24 618.109 -0.2783 1600 82612
"16386" 82600092 542.986 542.501 493.77 0.8481 1600 82612
"16387" 82600092 527.038 543.542 496.83 0.4716 1680 82612
"16388" 82600092 407.648 464.296 412.902 0.4796 NA 82612
"16389" 82600092 621.129 560.872 552.997 0.1575 2240 82612
"16390" 82600092 430.956 423.1 399.86 0.6805 1280 82612
"16391" 82600092 536.904 483.914 488.976 0.3884 1800 82612
"16392" 82600092 481.295 521.794 551.788 -0.1746 1575 82612
"16393" 82600092 322.248 345.412 397.812 0.6391 1800 82612
"16394" 82600094 368.697 417.378 332.638 0.1407 1625 82612
"16395" 82600094 523.065 584.65 541.245 1.0362 1625 82612
"16396" 82600094 442.735 463.145 416.806 0.5987 1500 82612
"16397" 82600094 529.182 577.231 559.382 0.2148 1375 82612
"16398" 82600094 658.141 700.059 675.576 0.1353 1625 82612
"16399" 82600094 621.431 570.16 549.378 1.5224 NA 82612
"16400" 82600094 526.597 681.957 606.282 0.5734 1625 82612
"16401" 82600094 589.911 626.951 594.592 1.3423 1625 82612
"16402" 82600094 454.988 588.149 531.878 -0.5274 1500 82612
"16403" 82600094 580.398 547.091 529.795 -0.1343 1625 82612
"16404" 82600094 420.428 418.283 394.249 -0.0866 1500 82612
"16405" 82600094 680.529 628.262 625.838 -0.4042 1625 82612
"16406" 82600094 563.2 623.695 623.723 0.4216 1625 82612
"16407" 82600094 523.3 534.493 520.408 -0.4155 1375 82612
"16408" 82600094 528.981 479.924 446.043 0.7682 1625 82612
"16409" 82600094 558.124 567.884 596.43 -0.4859 1500 82612
"16410" 82600094 538.693 620.832 537.066 0.4951 2940 82612
"16411" 82600094 502.271 566.918 485.679 0.7675 2100 82612
"16412" 82600094 656.101 615.675 673.516 1.6814 1500 82612
"16413" 82600094 666.767 657.932 631.161 -0.7177 NA 82612
"16414" 82600094 564.658 423.71 467.334 0.6597 1440 82612
"16415" 82600094 528.608 577.377 525.836 0.872 2625 82612
"16416" 82600094 456.491 424.412 356.703 0.3856 1500 82612
"16417" 82600094 567.684 525.695 593.771 0.9443 1500 82612
"16418" 82600094 534.065 563.216 573.418 1.8151 1625 82612
"16419" 82600094 588.537 646.21 621.359 0.2702 1500 82612
"16420" 82600094 607.052 595.497 559.484 0.8331 1500 82612
"16421" 82600094 557.34 449.207 482.984 0.6032 1625 82612
"16422" 82600094 576.121 683.826 548.936 0.5384 1625 82612
"16423" 82600094 442.787 513.19 519.323 0.2324 1500 82612
"16424" 82600094 531.774 557.675 555.79 0.3666 1625 82612
"16425" 82600094 663.398 674.292 683.455 0.2334 1625 82612
"16426" 82600094 658.689 676.001 641.976 1.4438 1375 82612
"16427" 82600094 440.294 504.29 496.049 0.2716 1625 82612
"16428" 82600094 582.221 566.309 556.214 0.1181 1625 82612
"16429" 82600094 486.679 566.063 561.123 0.3592 1625 82612
"16430" 82600094 522.1 568.303 527.836 -0.5328 1625 82612
"16431" 82600094 641.733 635.785 644.763 -0.2025 1625 82612
"16432" 82600095 380.446 330.477 279.053 -1.5708 NA 82612
"16433" 82600095 563.665 538.878 566.955 -0.2271 1575 82612
"16434" 82600095 562.726 500.367 521.053 1.4215 1575 82612
"16435" 82600095 539.301 503.794 520.542 0.8037 1645 82612
"16436" 82600095 479.18 516.786 456.186 0.3394 1575 82612
"16437" 82600095 531.385 461.909 510.365 0.9039 1575 82612
"16438" 82600095 487.019 409.381 430.111 -1.2331 NA 82612
"16439" 82600095 589.255 588.753 572 1.4992 1750 82612
"16440" 82600095 512.277 454.727 566.373 0.5496 NA 82612
"16441" 82600095 436.099 552.479 484.54 0.2703 1575 82612
"16442" 82600095 459.126 518.174 558.442 -0.3386 2205 82612
"16443" 82600095 584.786 671.514 576.305 0.371 1925 82612
"16444" 82600095 560.361 599.763 536.227 NA NA 82612
"16445" 82600095 573.376 606.633 567.941 0.1974 1400 82612
"16446" 82600095 507.136 533.665 549.238 -0.3294 1750 82612
"16447" 82600095 510.127 525.803 486.113 -0.8242 2800 82612
"16448" 82600095 529.089 441.268 545.809 2.4776 1435 82612
"16449" 82600095 601.856 610.534 552.407 -0.0534 2800 82612
"16450" 82600095 455.58 554.761 518.489 0.6819 1750 82612
"16451" 82600095 570.685 640.146 555.761 -0.8517 1750 82612
"16452" 82600095 472.845 294.555 388.445 2.114 1575 82612
"16453" 82600095 650.118 637.193 617.347 2.0386 2800 82612
"16454" 82600096 396.349 364.802 423.319 0.1772 1500 82613
"16455" 82600096 513.112 464.155 457.667 1.108 1500 82613
"16456" 82600096 435.223 351.114 391.369 0.8692 3000 82613
"16457" 82600096 524.696 545.893 505.794 0.3688 1500 82613
"16458" 82600096 421.242 330.334 393.593 1.0472 NA 82613
"16459" 82600096 487.377 506.894 497.388 0.68 1500 82613
"16460" 82600096 377.817 410.692 422.227 0.9298 1500 82613
"16461" 82600096 454.937 385.609 398.854 -0.4514 NA 82613
"16462" 82600096 462.83 376.244 480.707 -1.3413 1500 82613
"16463" 82600096 492.643 503.206 549.891 -0.7036 1500 82613
"16464" 82600096 476.51 498.308 530.948 NA 1500 82613
"16465" 82600096 557.907 564.157 530.534 0.9554 1500 82613
"16466" 82600096 497.592 422.575 480.999 -1.0653 1500 82613
"16467" 82600096 582.095 425.262 479.742 0.7774 NA 82613
"16468" 82600096 417.397 415.113 391.352 0.6361 1500 82613
"16469" 82600096 593.784 569.952 554.385 1.5714 1500 82613
"16470" 82600096 271.119 281.406 328.367 1.0203 NA 82613
"16471" 82600096 376.452 461.765 436.247 -0.4587 NA 82613
"16472" 82600096 447.058 373.209 389.307 -0.6726 NA 82613
"16473" 82600096 441.607 417.099 468.394 0.9315 1500 82613
"16474" 82600096 411.789 410.047 373.556 -1.2377 1500 82613
"16475" 82600096 525.057 493.283 468.531 0.3315 NA 82613
"16476" 82600096 359.543 310.422 380.879 0.339 NA 82613
"16477" 82600097 516.087 557.905 563.993 -0.1352 1500 82611
"16478" 82600097 528.565 485.765 458.815 -0.3339 1500 82611
"16479" 82600097 320.742 333.284 372.91 -0.5888 1500 82611
"16480" 82600097 500.493 598.63 587.172 0.2479 1500 82611
"16481" 82600097 413.15 445.851 379.087 NA NA 82611
"16482" 82600097 395.852 404.569 452.777 -1.3075 1800 82611
"16483" 82600097 492.16 582.183 583.09 NA 1500 82611
"16484" 82600097 436.301 375.409 434.571 -0.1561 1800 82611
"16485" 82600097 520.774 484.029 521.212 0.8811 NA 82611
"16486" 82600097 439.984 410.259 361.904 -0.4792 1500 82611
"16487" 82600097 618.165 644.684 606.509 1.043 1500 82611
"16488" 82600097 556.926 525.012 552.434 -0.204 1500 82611
"16489" 82600097 591.66 614.241 698.547 0.5982 1500 82611
"16490" 82600097 333.315 373.538 348.847 -0.5442 NA 82611
"16491" 82600097 564.475 668.182 674.351 1.102 1200 82611
"16492" 82600097 487.243 447.094 546.308 -0.3451 1500 82611
"16493" 82600097 697.27 724.712 716.777 1.273 1500 82611
"16494" 82600097 458.403 378.487 440.581 -0.3984 1500 82611
"16495" 82600097 539.318 532.211 553.364 0.4394 1500 82611
"16496" 82600097 584.483 562.682 510.711 0.0789 1500 82611
"16497" 82600097 523.588 596.1 583.014 -0.935 1500 82611
"16498" 82600097 700.376 714.685 732.282 1.234 1500 82611
"16499" 82600097 540.595 522.429 540.908 -0.6653 1500 82611
"16500" 82600097 440.749 422.463 455.254 1.0836 1375 82611
"16501" 82600097 539.464 579.597 514.307 -0.3991 1375 82611
"16502" 82600097 344.059 359.626 362.564 0.1013 1500 82611
"16503" 82600097 566.725 521.407 540.849 -0.6869 1500 82611
"16504" 82600097 637.916 577.65 588.624 1.7069 1500 82611
"16505" 82600097 477.848 412.106 494.305 0.8353 1125 82611
"16506" 82600097 429.423 376.726 405.794 0.4057 3000 82611
"16507" 82600097 548.913 341.477 424.056 -0.7747 1125 82611
"16508" 82600097 609.627 636.763 613.982 0.4404 1500 82611
"16509" 82600097 403.15 528.724 498.063 -0.3187 2160 82611
"16510" 82600097 545.956 543.465 593.059 1.1247 1500 82611
"16511" 82600097 479.62 495.367 537.5 1.0871 2100 82611
"16512" 82600097 442.646 417.561 413.842 -1.2543 1500 82611
"16513" 82600097 502.04 507.258 502.504 NA NA 82611
"16514" 82600097 530.647 627.592 575.017 0.8477 1500 82611
"16515" 82600098 549.745 550.93 510.786 -1.3991 1440 82612
"16516" 82600098 552.34 437.454 483.097 -0.4982 NA 82612
"16517" 82600098 440.579 436.12 419.44 NA NA 82612
"16518" 82600098 439.068 336.2 336.406 0.9432 NA 82612
"16519" 82600098 502.24 509.366 493.511 -0.5292 1575 82612
"16520" 82600098 371.644 321.42 350.428 NA 1750 82612
"16521" 82600098 507.624 563.799 610.731 0.2681 1800 82612
"16522" 82600098 329.585 262.824 306.26 2.4244 NA 82612
"16523" 82600098 490.752 522.232 484.668 -1.1956 1750 82612
"16524" 82600098 412.161 319.504 419.464 0.4 NA 82612
"16525" 82600098 575.047 582.784 574.76 -0.8703 1350 82612
"16526" 82600098 350.431 321.419 307.856 0.1032 NA 82612
"16527" 82600098 393.66 323.791 369.901 -2.0894 1800 82612
"16528" 82600098 491.269 550.511 549.123 -0.5803 2090 82612
"16529" 82600098 370.296 397.009 404.551 0.9586 NA 82612
"16530" 82600098 537.248 585.417 551.236 1.0748 1200 82612
"16531" 82600098 447.333 435.036 414.797 NA NA 82612
"16532" 82600098 433.504 462.266 435.371 -0.5476 1750 82612
"16533" 82600098 491.41 542.469 424.237 0.1688 1350 82612
"16534" 82600100 485.057 501.169 435.157 1.5016 1750 82612
"16535" 82600100 427.642 383.765 326.677 0.1401 1470 82612
"16536" 82600100 603.991 610.233 631.007 0.6739 2310 82612
"16537" 82600100 516.737 642.29 609.912 0.6153 1925 82612
"16538" 82600100 574.275 570.569 513.475 0.3955 1500 82612
"16539" 82600100 529.726 526.036 506.015 -0.0134 2100 82612
"16540" 82600100 439.897 437.634 475.428 0.7412 1925 82612
"16541" 82600100 511.892 485.854 416.113 0.0716 1750 82612
"16542" 82600100 459.71 442.619 496.722 -1.207 2800 82612
"16543" 82600100 445.394 501.933 451.885 1.4902 1050 82612
"16544" 82600100 436.593 481.023 473.195 0.9145 1925 82612
"16545" 82600100 536.727 457.352 485.502 0.9845 1750 82612
"16546" 82600100 411.4 543.959 475.697 -0.4859 1750 82612
"16547" 82600100 530.715 497.412 458.977 -0.9955 1750 82612
"16548" 82600100 469.249 525.392 512.139 0.5007 1080 82612
"16549" 82600100 502.496 487.041 512.802 -0.2043 1925 82612
"16550" 82600100 563.491 592.653 566.063 0.2027 1750 82612
"16551" 82600100 412.721 401.974 455.979 -0.9287 1925 82612
"16552" 82600100 525.697 460.341 436.49 0.1145 1500 82612
"16553" 82600100 440.17 468.944 469.542 0.0741 1750 82612
"16554" 82600100 343.419 352.93 351.625 NA 980 82612
"16555" 82600100 406.988 383.984 401.818 1.0576 NA 82612
"16556" 82600100 507.918 581.481 507.444 1.4436 1050 82612
"16557" 82600101 461.438 454.545 487.308 0.7008 1500 82613
"16558" 82600101 590.154 645.385 666.253 -0.2175 2100 82613
"16559" 82600101 577.313 628.207 645.693 0.6943 NA 82613
"16560" 82600101 443.013 454.894 399.715 -1.2804 1500 82613
"16561" 82600101 518.8 561.902 575.062 0.0367 1500 82613
"16562" 82600101 517.685 599.951 561.983 0.6079 1500 82613
"16563" 82600101 614.495 653.136 708.624 1.0773 2000 82613
"16564" 82600101 502.543 428.954 471.159 0.3271 NA 82613
"16565" 82600101 501.603 582.666 564.668 0.6753 1500 82613
"16566" 82600101 534.502 574.847 547.038 0.3675 1550 82613
"16567" 82600101 484.242 529.395 528.475 -0.5593 1800 82613
"16568" 82600101 456.71 464.423 443.563 0.2557 1650 82613
"16569" 82600101 544.558 527.413 542.761 -0.5344 2250 82613
"16570" 82600101 578.013 550.094 501.387 0.4354 NA 82613
"16571" 82600101 538.35 592.285 573.427 -1.2198 1500 82613
"16572" 82600101 500.799 505.222 529.387 -0.5677 1375 82613
"16573" 82600101 558.775 543.548 538.802 -0.6691 3000 82613
"16574" 82600101 441.485 390.681 453.153 -0.3167 1705 82613
"16575" 82600101 462.848 395.343 421.851 0.5244 2000 82613
"16576" 82600101 447.032 428.565 461.855 1.2699 3000 82613
"16577" 82600101 490.941 464.236 527.845 -2.0798 NA 82613
"16578" 82600101 469.065 474.989 508.851 -0.5542 NA 82613
"16579" 82600101 551.769 397.779 455.897 -0.3459 NA 82613
"16580" 82600101 610.715 543.419 606.187 0.7947 1550 82613
"16581" 82600101 546.471 464.069 495.617 -0.4036 1500 82613
"16582" 82600101 487.001 468.333 493.325 -0.8299 1600 82613
"16583" 82600101 454.071 430.095 488.114 -0.7422 1500 82613
"16584" 82600101 403.087 426.27 410.37 -1.5329 NA 82613
"16585" 82600102 451.848 409.983 462.799 -0.7309 1500 82613
"16586" 82600102 565.313 537.169 556.457 0.6654 2150 82613
"16587" 82600102 482.467 419.769 439.95 0.7598 1600 82613
"16588" 82600102 439.875 402.979 400.899 -1.2881 NA 82613
"16589" 82600102 504.742 350.744 337.109 0.7677 2350 82613
"16590" 82600102 573.175 499.823 548.162 1.1106 1430 82613
"16591" 82600102 400.574 440.748 413.154 -1.0564 1500 82613
"16592" 82600102 479.665 504.324 467.141 0.6598 1500 82613
"16593" 82600102 419.19 477.951 492.276 -0.2572 1450 82613
"16594" 82600102 457.201 549.907 456.689 -0.6882 1250 82613
"16595" 82600102 535.09 585.032 531.561 1.3695 1500 82613
"16596" 82600102 473.271 489.204 456.056 0.3285 1500 82613
"16597" 82600102 651.299 632.294 659.949 -0.3301 1500 82613
"16598" 82600102 581.941 592.975 635.46 -0.4966 1500 82613
"16599" 82600102 558.51 461.536 502.045 0.9103 NA 82613
"16600" 82600102 617.194 590.941 590.953 1.4878 1500 82613
"16601" 82600102 522.108 561.912 506.472 0.3405 1500 82613
"16602" 82600102 551.712 464.188 528.446 0.7408 1900 82613
"16603" 82600102 546.665 548.973 550.027 -1.0022 1650 82613
"16604" 82600102 513.619 490.741 533.972 -0.9287 1500 82613
"16605" 82600102 466.998 461.362 467.92 -0.6861 1500 82613
"16606" 82600102 441.082 475.641 473.049 -0.2907 1550 82613
"16607" 82600102 725.798 659.72 648.828 0.3497 1500 82613
"16608" 82600102 509.08 477.784 473.167 1.0332 1500 82613
"16609" 82600102 462.419 440.537 485.252 0.4182 1500 82613
"16610" 82600102 515.252 515.297 523.957 -0.6295 1500 82613
"16611" 82600102 558.743 492.169 544.495 0.8316 1500 82613
"16612" 82600102 346.987 441.637 381.481 -0.216 1500 82613
"16613" 82600102 579.762 565.254 557.564 0.3614 1500 82613
"16614" 82600102 581.021 592.132 581.99 0.9968 1800 82613
"16615" 82600102 512.737 491.76 614.455 1.4073 1500 82613
"16616" 82600102 499.713 560.604 532.607 1.3661 2000 82613
"16617" 82600103 593.606 524.57 553.749 1.1311 NA 82611
"16618" 82600103 427.388 424.217 466.748 0.7934 2145 82611
"16619" 82600103 353.566 363.034 386.478 0.259 1800 82611
"16620" 82600103 554.256 540.161 593.005 1.8563 1500 82611
"16621" 82600103 567.665 554.994 550.866 0.4476 1250 82611
"16622" 82600103 406.714 419.166 372.766 NA NA 82611
"16623" 82600103 622.642 548.395 595.21 0.4199 1500 82611
"16624" 82600103 466.548 558.512 578.498 -0.8838 1500 82611
"16625" 82600103 587.177 455.864 550.341 -0.2441 1500 82611
"16626" 82600103 413.588 472.388 522.34 0.6097 1500 82611
"16627" 82600103 479.085 438.5 518.676 0.8563 1500 82611
"16628" 82600103 595.539 585.308 560.205 -0.2768 1980 82611
"16629" 82600103 369.721 452.158 416.506 0.468 1500 82611
"16630" 82600103 578.289 518.475 564.306 0.3732 1375 82611
"16631" 82600103 579.806 462.942 575.257 -0.1034 1650 82611
"16632" 82600103 562.233 554.789 534.348 0.1972 1200 82611
"16633" 82600103 566.134 498.033 524.473 NA NA 82611
"16634" 82600103 600.538 634.1 612.755 0.3611 1500 82611
"16635" 82600103 524.505 562.2 463.765 0.6637 NA 82611
"16636" 82600103 475.911 459.334 392.436 -0.1273 1500 82611
"16637" 82600103 526.561 615.075 674.446 -0.079 900 82611
"16638" 82600103 481.206 508.26 468.314 0.1056 1375 82611
"16639" 82600103 649.638 675.874 589.507 1.4899 1500 82611
"16640" 82600103 592.125 662.751 636.206 0.5921 1500 82611
"16641" 82600103 413.105 446.444 412.988 0.2015 1500 82611
"16642" 82600103 660.481 625.228 654.212 0.3573 1375 82611
"16643" 82600103 596.406 539.238 594.634 0.7901 1925 82611
"16644" 82600103 400.439 404.142 449.336 0.8624 1500 82611
"16645" 82600103 569.761 514.384 518.756 0.5139 1800 82611
"16646" 82600103 370.296 481.876 376.798 -0.8 1500 82611
"16647" 82600103 523.575 559.197 598.943 0.3632 1500 82611
"16648" 82600103 573.826 601.059 631.578 1.1805 1500 82611
"16649" 82600103 622.683 694.505 649.583 -1.0395 3000 82611
"16650" 82600104 531.669 459.193 553.217 1.3464 NA 82611
"16651" 82600104 528.614 544.448 507.937 1.4843 1500 82611
"16652" 82600104 599.241 599.059 569.864 -0.3239 1500 82611
"16653" 82600104 577.434 557.943 637.484 0.3889 1500 82611
"16654" 82600104 543.746 486.006 457.337 2.1765 NA 82611
"16655" 82600104 556.642 638.286 529.849 0.9416 1500 82611
"16656" 82600104 522.433 431.724 452.958 1.4065 1375 82611
"16657" 82600104 419.557 400.491 382.869 -0.3817 1500 82611
